"iso_o","Origin","iso_d","Destination","contig","comlang_off","comlang_ethno","colony","comcol","curcol","col45","smctry","dist","distcap","distw","distwces"
"BFA","Burkina Faso","SWZ","Swaziland",0,0,0,0,0,0,0,0,5578.14,5578.14,5627.872,5626.864
"BDI","Burundi","SWZ","Swaziland",0,0,0,0,0,0,0,0,2563.51,2563.51,2580.002,2579.217
"CMR","Cameroon","SWZ","Swaziland",0,1,0,0,0,0,0,0,3968.595,3968.595,4202.22,4193.007
"CPV","Cape Verde","SWZ","Swaziland",0,0,0,0,0,0,0,0,7482.351,7482.351,7615.145,7613.25
"CAF","Central African Republic","SWZ","Swaziland",0,0,0,0,0,0,0,0,3675.275,3675.275,3768.981,3765.166
"TCD","Chad","SWZ","Swaziland",0,0,0,0,0,0,0,0,4627.775,4627.775,4507.4,4499.393
"COM","Comoros","SWZ","Swaziland",0,0,0,0,0,0,0,0,2069.371,2069.371,2070.423,2069.781
"COG","Congo Republic","SWZ","Swaziland",0,0,0,0,0,0,0,0,2986.383,2986.383,3098.201,3093.739
"CIV","Cote d'ivoire","SWZ","Swaziland",0,0,0,0,0,0,0,0,5173.755,5390.815,5311.94,5307.569
"DJI","Djibouti","SWZ","Swaziland",0,0,0,0,0,0,0,0,4417.688,4417.688,4414.694,4414.436
"EGY","Egypt","SWZ","Swaziland",0,0,0,0,0,0,0,0,6275.432,6275.432,6289.433,6285.815
"GNQ","Equatorial Guinea","SWZ","Swaziland",0,0,0,0,0,0,0,0,4122.534,4122.534,4012.431,4008.008
"ERI","Eritrea","SWZ","Swaziland",0,1,0,0,1,0,0,0,4712.7,4712.7,4699.814,4699.013
"ETH","Ethiopia","SWZ","Swaziland",0,1,0,0,0,0,0,0,4025.191,4025.191,4064.962,4057.581
"GAB","Gabon","SWZ","Swaziland",0,0,0,0,0,0,0,0,3777.385,3777.385,3725.407,3719.321
"GMB","Gambia","SWZ","Swaziland",0,1,0,0,1,0,0,0,6807.19,6807.19,6807.997,6807.341
"GHA","Ghana","SWZ","Swaziland",0,1,0,0,1,0,0,0,4903.733,4903.733,5032.967,5028.592
"GIN","Guinea","SWZ","Swaziland",0,0,0,0,0,0,0,0,6445.992,6445.992,6244.698,6241.074
"GNB","Guinea-Bissau","SWZ","Swaziland",0,0,0,0,0,0,0,0,6608.759,6608.759,6624.821,6624.552
"KEN","Kenya","SWZ","Swaziland",0,1,0,0,1,0,0,0,2854.039,2854.039,2864.444,2858.306
"LSO","Lesotho","SWZ","Swaziland",0,1,0,0,1,0,0,1,489.1472,489.1472,494.0072,488.1664
"LBR","Liberia","SWZ","Swaziland",0,1,0,0,0,0,0,0,5800.441,5800.441,5790.53,5788.809
"LBY","Libya","SWZ","Swaziland",0,0,0,0,0,0,0,0,6845.516,6845.516,6728.108,6723.054
"MDG","Madagascar","SWZ","Swaziland",0,0,0,0,0,0,0,0,1873.455,1873.455,1853.038,1825.607
"MWI","Malawi","SWZ","Swaziland",0,1,0,0,1,0,0,0,1404.513,1404.513,1379.86,1363.168
"MLI","Mali","SWZ","Swaziland",0,0,0,0,0,0,0,0,6062.25,6062.25,6072.03,6068.198
"MRT","Mauritania","SWZ","Swaziland",0,0,0,0,0,0,0,0,7100.612,7100.612,7047.328,7039.79
"MUS","Mauritius","SWZ","Swaziland",0,1,0,0,1,0,0,0,2776.63,2776.63,2752.298,2751.985
"MAR","Morocco","SWZ","Swaziland",0,0,0,0,0,0,0,0,7824.078,7824.078,7803.568,7802.549
"MOZ","Mozambique","SWZ","Swaziland",1,0,0,0,0,0,0,0,150.5023,150.5023,737.1704,260.3667
"NAM","Namibia","SWZ","Swaziland",0,1,0,0,0,0,0,0,1481.363,1481.363,1561.703,1546.635
"NER","Niger","SWZ","Swaziland",0,0,0,0,0,0,0,0,5437.92,5437.92,5348.095,5341.931
"NGA","Nigeria","SWZ","Swaziland",0,1,0,0,1,0,0,0,4714.865,4726.037,4747.928,4741.27
"RWA","Rwanda","SWZ","Swaziland",0,1,0,0,0,0,0,0,2718.095,2718.095,2726.432,2725.722
"STP","Sao Tome and Principe","SWZ","Swaziland",0,0,0,0,0,0,0,0,3946.683,3946.683,3990.59,3990.324
"SEN","Senegal","SWZ","Swaziland",0,0,0,0,0,0,0,0,6957.379,6957.379,6939.755,6938.283
"SYC","Seychelles","SWZ","Swaziland",0,1,0,0,1,0,0,0,3540.737,3540.737,3526.432,3526.196
"SLE","Sierra Leone","SWZ","Swaziland",0,1,0,0,1,0,0,0,6168.253,6168.253,6138.814,6137.572
"SOM","Somalia","SWZ","Swaziland",0,1,0,0,1,0,0,0,3507.702,3507.702,3655.002,3618.935
"ZAF","South Africa","SWZ","Swaziland",1,1,0,0,0,0,0,0,1481.958,298.9869,618.0505,428.4555
"SDN","Sudan","SWZ","Swaziland",0,0,0,0,1,0,0,0,4664.042,4664.042,4595.217,4578.865
"SWZ","Swaziland","SWZ","Swaziland",0,0,0,0,0,0,0,0,49.56313,49.56313,53.59139,34.83649
"TZA","Tanzania","SWZ","Swaziland",0,1,0,0,1,0,0,0,2334.891,2296.823,2364.405,2346.467
"TGO","Togo","SWZ","Swaziland",0,0,0,0,0,0,0,0,4838.557,4838.557,4967.701,4963.844
"TUN","Tunisia","SWZ","Swaziland",0,0,0,0,0,0,0,0,7363.962,7363.962,7289.221,7286.779
"UGA","Uganda","SWZ","Swaziland",0,1,0,0,1,0,0,0,2972.053,2972.053,3023.296,3019.365
"ZMB","Zambia","SWZ","Swaziland",0,1,0,0,1,0,0,0,1245.484,1245.484,1409.114,1387.606
"ZWE","ZImbabwe","SWZ","Swaziland",0,1,0,0,1,0,0,0,946.0821,946.0821,890.8034,877.7401
"DZA","Algeria","TZA","Tanzania",0,0,0,0,0,0,0,0,6157.438,5874.216,5853.195,5831.811
"AGO","Angola","TZA","Tanzania",0,0,0,0,0,0,0,0,2880.082,2498.828,2596.974,2543.852
"BEN","Benin","TZA","Tanzania",0,0,0,0,0,0,0,0,4342.741,3922.736,4141.046,4108.299
"BWA","Botswana","TZA","Tanzania",0,1,0,0,1,0,0,0,2449.869,2318.318,2271.069,2237.372
"BFA","Burkina Faso","TZA","Tanzania",0,0,0,0,0,0,0,0,5010.12,4622.731,4778.824,4749.531
"BDI","Burundi","TZA","Tanzania",1,0,0,0,0,0,0,1,1172.489,777.6951,893.7339,687.5458
"CMR","Cameroon","TZA","Tanzania",0,1,0,0,0,0,0,0,3308.428,2913.881,3146.737,3101.838
"CPV","Cape Verde","TZA","Tanzania",0,0,0,0,0,0,0,0,7338.046,6942.315,7138.46,7119.507
"CAF","Central African Republic","TZA","Tanzania",0,0,0,0,0,0,0,0,2615.915,2236.196,2398.79,2330.412
"TCD","Chad","TZA","Tanzania",0,0,0,0,0,0,0,0,3423.539,3072.681,3003.79,2951.275
"COM","Comoros","TZA","Tanzania",0,0,0,0,0,0,0,0,690.7507,1028.871,1015.016,914.1826
"COG","Congo Republic","TZA","Tanzania",0,0,0,0,0,0,0,0,2681.518,2282.963,2542.609,2481.442
"CIV","Cote d'ivoire","TZA","Tanzania",0,0,0,0,0,0,0,0,4998.414,4779.452,4811.337,4781.263
"DJI","Djibouti","TZA","Tanzania",0,0,0,0,0,0,0,0,2097.247,2141.214,2108.261,2091.494
"EGY","Egypt","TZA","Tanzania",0,0,0,0,0,0,0,0,4196.055,4059.673,4080.23,4060.249
"GNQ","Equatorial Guinea","TZA","Tanzania",0,0,0,0,0,0,0,0,3587.981,3191.043,3208.647,3163.716
"ERI","Eritrea","TZA","Tanzania",0,1,0,0,1,0,0,0,2469.415,2418.276,2395.336,2376.984
"ETH","Ethiopia","TZA","Tanzania",0,1,0,0,0,0,0,0,1770.414,1728.382,1766.988,1728.328
"GAB","Gabon","TZA","Tanzania",0,0,0,0,0,0,0,0,3414.597,3013.938,3065.685,3014.389
"GMB","Gambia","TZA","Tanzania",0,1,0,0,1,0,0,0,6582.851,6187.698,6270.144,6249.066
"GHA","Ghana","TZA","Tanzania",0,1,0,0,1,0,0,0,4604.602,4205.946,4400.732,4369.125
"GIN","Guinea","TZA","Tanzania",0,0,0,0,0,0,0,0,6366.438,5967.361,5777.89,5750.434
"GNB","Guinea-Bissau","TZA","Tanzania",0,0,0,0,0,0,0,0,6428.544,6031.76,6131.487,6110.652
"KEN","Kenya","TZA","Tanzania",1,1,1,0,1,0,0,1,677.343,557.2645,658.6571,549.9127
"LSO","Lesotho","TZA","Tanzania",0,1,0,0,1,0,0,0,2790.795,2718.284,2789.066,2773.831
"LBR","Liberia","TZA","Tanzania",0,1,0,0,0,0,0,0,5750.199,5349.907,5423.54,5398.285
"LBY","Libya","TZA","Tanzania",0,0,0,0,0,0,0,0,5204.866,4947.315,4812.543,4785.187
"MDG","Madagascar","TZA","Tanzania",0,0,0,0,0,0,0,0,1605.309,1903.064,1888.263,1822.956
"MWI","Malawi","TZA","Tanzania",1,1,0,0,1,0,0,0,993.5634,892.9504,1031.947,945.164
"MLI","Mali","TZA","Tanzania",0,0,0,0,0,0,0,0,5662.584,5270.65,5321.876,5290.639
"MRT","Mauritania","TZA","Tanzania",0,0,0,0,0,0,0,0,6675.072,6288.202,6289.278,6259.639
"MUS","Mauritius","TZA","Tanzania",0,1,0,0,1,0,0,0,2460.431,2819.926,2739.443,2700.715
"MAR","Morocco","TZA","Tanzania",0,0,0,0,0,0,0,0,6653.932,6330.479,6376.148,6357.809
"MOZ","Mozambique","TZA","Tanzania",1,0,0,0,0,0,0,0,2243.914,2228.749,1726.391,1498.016
"NAM","Namibia","TZA","Tanzania",0,1,0,0,0,0,0,0,2953.518,2708.141,2790.482,2740.701
"NER","Niger","TZA","Tanzania",0,0,0,0,0,0,0,0,4696.821,4317.545,4183.178,4135.747
"NGA","Nigeria","TZA","Tanzania",0,1,0,0,1,0,0,0,4245.583,3600.279,3818.978,3775.39
"RWA","Rwanda","TZA","Tanzania",1,1,0,0,0,0,0,1,1161.326,786.6927,928.2088,746.1717
"STP","Sao Tome and Principe","TZA","Tanzania",0,0,0,0,0,0,0,0,3702.014,3301.143,3435.054,3397.692
"SEN","Senegal","TZA","Tanzania",0,0,0,0,0,0,0,0,6703.036,6309.182,6367.297,6346.09
"SYC","Seychelles","TZA","Tanzania",0,1,0,0,1,0,0,0,1807.056,2192.329,2078.121,2030.059
"SLE","Sierra Leone","TZA","Tanzania",0,1,0,0,1,0,0,0,6079.025,5679.662,5727.346,5703.563
"SOM","Somalia","TZA","Tanzania",0,1,0,0,1,0,0,0,1195.51,1405.052,1456.157,1345.237
"ZAF","South Africa","TZA","Tanzania",0,1,0,0,0,0,0,0,3698.366,2319.282,2808.379,2725.212
"SDN","Sudan","TZA","Tanzania",0,0,0,0,1,0,0,0,2602.337,2443.131,2418.265,2361.138
"SWZ","Swaziland","TZA","Tanzania",0,1,0,0,1,0,0,0,2334.891,2296.823,2364.405,2346.467
"TZA","Tanzania","TZA","Tanzania",0,0,0,0,0,0,0,0,365.6541,365.6541,457.2225,119.7345
"TGO","Togo","TZA","Tanzania",0,0,0,0,0,0,0,0,4456.608,4059.393,4235.418,4203.53
"TUN","Tunisia","TZA","Tanzania",0,0,0,0,0,0,0,0,5728.188,5473.928,5444.823,5426.104
"UGA","Uganda","TZA","Tanzania",1,1,0,0,1,0,0,1,1093.389,804.296,950.2198,798.7931
"ZMB","Zambia","TZA","Tanzania",1,1,0,0,1,0,0,0,1538.837,1317.743,1345.223,1262.384
"ZWE","ZImbabwe","TZA","Tanzania",0,1,0,0,1,0,0,0,1515.279,1394.554,1604.256,1562.37
"DZA","Algeria","TGO","Togo",0,1,1,0,1,0,0,0,3417.298,3417.298,3219.817,3206.582
"AGO","Angola","TGO","Togo",0,0,0,0,0,0,0,0,2128.469,2128.469,2363.266,2333.762
"BEN","Benin","TGO","Togo",1,1,1,0,1,0,0,0,131.6918,162.8375,246.0379,173.3178
"BWA","Botswana","TGO","Togo",0,0,0,0,0,0,0,0,4350.403,4350.403,4358.004,4348.595
"BFA","Burkina Faso","TGO","Togo",1,1,1,0,1,0,0,0,762.0836,762.0836,683.7202,632.7243
"BDI","Burundi","TGO","Togo",0,1,1,0,0,0,0,0,3284.228,3284.228,3372.713,3370.499
"CMR","Cameroon","TGO","Togo",0,1,1,0,1,0,0,0,1156.248,1156.248,1192.128,1157.514
"CPV","Cape Verde","TGO","Togo",0,0,0,0,0,0,0,0,2884.799,2884.799,2912.536,2907.157
"CAF","Central African Republic","TGO","Togo",0,1,1,0,1,0,0,0,1923.753,1923.753,1939.016,1919.658
"TCD","Chad","TGO","Togo",0,1,0,0,1,0,0,0,1639.351,1639.351,1728.127,1710.167
"COM","Comoros","TGO","Togo",0,1,1,0,1,0,0,0,5047.141,5047.141,5166.179,5163.819
"COG","Congo Republic","TGO","Togo",0,1,1,0,1,0,0,0,1928.791,1928.791,1923.024,1908.333
"CIV","Cote d'ivoire","TGO","Togo",0,1,1,0,1,0,0,0,601.7839,736.7677,690.0741,672.8417
"DJI","Djibouti","TGO","Togo",0,1,1,0,1,0,0,0,4631.715,4631.715,4629.041,4628.867
"EGY","Egypt","TGO","Togo",0,0,0,0,0,0,0,0,4105.441,4105.441,4032.075,4029.061
"GNQ","Equatorial Guinea","TGO","Togo",0,1,0,0,0,0,0,0,868.6987,868.6987,1053.844,1031.836
"ERI","Eritrea","TGO","Togo",0,0,0,0,0,0,0,0,4221.688,4221.688,4256.478,4252.697
"ETH","Ethiopia","TGO","Togo",0,0,0,0,0,0,0,0,4145.763,4145.763,4161.895,4158.638
"GAB","Gabon","TGO","Togo",0,1,1,0,1,0,0,0,1103.208,1103.208,1279.393,1252.619
"GMB","Gambia","TGO","Togo",0,0,0,0,0,0,0,0,2133.147,2133.147,2044.272,2038.475
"GHA","Ghana","TGO","Togo",1,0,1,0,0,0,0,0,189.9789,189.9789,306.9596,257.2679
"GIN","Guinea","TGO","Togo",0,1,1,0,1,0,0,0,1917.92,1917.92,1567.817,1542.441
"GNB","Guinea-Bissau","TGO","Togo",0,0,0,0,0,0,0,0,1972.509,1972.509,1906.99,1904.002
"KEN","Kenya","TGO","Togo",0,0,0,0,0,0,0,0,4028.994,4028.994,4103.275,4093.043
"LSO","Lesotho","TGO","Togo",0,0,0,0,0,0,0,0,4838.828,4838.828,4964.042,4959.659
"LBR","Liberia","TGO","Togo",0,0,0,0,0,0,0,0,1340.658,1340.658,1288.291,1279.542
"LBY","Libya","TGO","Togo",0,0,0,0,0,0,0,0,3198.348,3198.348,3179.532,3153.912
"MDG","Madagascar","TGO","Togo",0,1,1,0,1,0,0,0,5776.532,5776.532,5872.152,5868.37
"MWI","Malawi","TGO","Togo",0,0,0,0,0,0,0,0,4228.482,4228.482,4391.482,4384.666
"MLI","Mali","TGO","Togo",0,1,0,0,1,0,0,0,1253.911,1253.911,1154.712,1122.098
"MRT","Mauritania","TGO","Togo",0,0,0,0,1,0,0,0,2304.927,2304.927,2133.69,2096.775
"MUS","Mauritius","TGO","Togo",0,1,1,0,0,0,0,0,6803.802,6803.802,6879.573,6878.254
"MAR","Morocco","TGO","Togo",0,1,1,0,1,0,0,0,3214.571,3214.571,3049.836,3037.265
"MOZ","Mozambique","TGO","Togo",0,0,0,0,0,0,0,0,4916.219,4916.219,4885.264,4875.83
"NAM","Namibia","TGO","Togo",0,0,0,0,0,0,0,0,3629.008,3629.008,3690.748,3669.674
"NER","Niger","TGO","Togo",0,1,1,0,1,0,0,0,823.8323,823.8323,922.4936,835.0053
"NGA","Nigeria","TGO","Togo",0,0,0,0,0,0,0,0,236.2703,724.2155,570.3091,429.6773
"RWA","Rwanda","TGO","Togo",0,1,1,0,0,0,0,0,3316.126,3316.126,3354.05,3352.122
"STP","Sao Tome and Principe","TGO","Togo",0,0,0,0,0,0,0,0,892.3887,892.3887,980.3455,962.709
"SEN","Senegal","TGO","Togo",0,1,1,0,1,0,0,0,2261.371,2261.371,2145.931,2138.346
"SYC","Seychelles","TGO","Togo",0,1,1,0,0,0,0,0,6132.449,6132.449,6173.657,6173.13
"SLE","Sierra Leone","TGO","Togo",0,0,0,0,0,0,0,0,1635.912,1635.912,1536.32,1528.491
"SOM","Somalia","TGO","Togo",0,0,0,0,0,0,0,0,4904.516,4904.516,4871.409,4867.563
"ZAF","South Africa","TGO","Togo",0,0,0,0,0,0,0,0,4813.559,4586.597,4899.261,4886.246
"SDN","Sudan","TGO","Togo",0,0,0,0,0,0,0,0,3559.402,3559.402,3494.593,3457.994
"SWZ","Swaziland","TGO","Togo",0,0,0,0,0,0,0,0,4838.557,4838.557,4967.701,4963.844
"TZA","Tanzania","TGO","Togo",0,0,0,0,0,0,0,0,4456.608,4059.393,4235.418,4203.53
"TGO","Togo","TGO","Togo",0,0,0,0,0,0,0,0,89.62943,89.62943,175.1231,68.08453
"TUN","Tunisia","TGO","Togo",0,1,0,0,1,0,0,0,3530.264,3530.264,3329.2,3317.531
"UGA","Uganda","TGO","Togo",0,0,0,0,0,0,0,0,3529.222,3529.222,3547.145,3543.423
"ZMB","Zambia","TGO","Togo",0,0,0,0,0,0,0,0,3821.44,3821.44,3837.881,3830.912
"ZWE","ZImbabwe","TGO","Togo",0,0,0,0,0,0,0,0,4216.904,4216.904,4306.011,4300.954
"DZA","Algeria","TUN","Tunisia",1,1,1,0,1,0,0,1,642.7219,642.7219,650.602,534.2709
"AGO","Angola","TUN","Tunisia",0,0,0,0,0,0,0,0,5092.534,5092.534,5108.719,5094.735
"BEN","Benin","TUN","Tunisia",0,1,0,0,1,0,0,0,3476.428,3459.532,3244.227,3228.389
"BWA","Botswana","TUN","Tunisia",0,0,0,0,0,0,0,0,7049.213,7049.213,6810.776,6803.791
"BFA","Burkina Faso","TUN","Tunisia",0,1,0,0,1,0,0,0,2974.062,2974.062,2929.728,2920.667
"BDI","Burundi","TUN","Tunisia",0,1,0,0,0,0,0,0,4892.845,4892.845,4812.882,4809.499
"CMR","Cameroon","TUN","Tunisia",0,1,0,0,1,0,0,0,3673.425,3673.425,3354.033,3320.105
"CPV","Cape Verde","TUN","Tunisia",0,0,0,0,0,0,0,0,4128.667,4128.667,4074.783,4073.303
"CAF","Central African Republic","TUN","Tunisia",0,1,0,0,1,0,0,0,3712.165,3712.165,3551.73,3543.046
"TCD","Chad","TUN","Tunisia",0,1,1,0,1,0,0,0,2786.441,2786.441,2819.712,2801.917
"COM","Comoros","TUN","Tunisia",0,1,0,0,1,0,0,0,6411.114,6411.114,6379.087,6376.592
"COG","Congo Republic","TUN","Tunisia",0,1,0,0,1,0,0,0,4600.289,4600.289,4477.336,4469.554
"CIV","Cote d'ivoire","TUN","Tunisia",0,1,0,0,1,0,0,0,3795.715,3692.18,3660.633,3653.994
"DJI","Djibouti","TUN","Tunisia",0,1,1,0,1,0,0,0,4326.039,4326.039,4273.749,4272.064
"EGY","Egypt","TUN","Tunisia",0,1,1,0,0,0,0,0,2088.653,2088.653,2054.371,2047.119
"GNQ","Equatorial Guinea","TUN","Tunisia",0,1,0,0,0,0,0,0,3684.999,3684.999,3702.475,3694.32
"ERI","Eritrea","TUN","Tunisia",0,0,1,0,0,0,0,0,3706.312,3706.312,3710.47,3702.871
"ETH","Ethiopia","TUN","Tunisia",0,0,0,0,0,0,0,0,4227.803,4227.803,4143.043,4135.637
"GAB","Gabon","TUN","Tunisia",0,1,0,0,1,0,0,0,4057.692,4057.692,4011.277,4004.025
"GMB","Gambia","TUN","Tunisia",0,0,0,0,0,0,0,0,3727.573,3727.573,3655.946,3653.447
"GHA","Ghana","TUN","Tunisia",0,0,0,0,0,0,0,0,3641.326,3641.326,3475.938,3464.351
"GIN","Guinea","TUN","Tunisia",0,1,0,0,1,0,0,0,4006.985,4006.985,3729.496,3722.714
"GNB","Guinea-Bissau","TUN","Tunisia",0,0,0,0,0,0,0,0,3795.098,3795.098,3723.985,3721.748
"KEN","Kenya","TUN","Tunisia",0,0,0,0,0,0,0,0,5054.753,5054.753,4997.529,4986.632
"LSO","Lesotho","TUN","Tunisia",0,0,0,0,0,0,0,0,7580.127,7580.127,7495.521,7492.958
"LBR","Liberia","TUN","Tunisia",0,0,0,0,0,0,0,0,4008.306,4008.306,3913.441,3909.543
"LBY","Libya","TUN","Tunisia",1,1,1,0,0,0,0,0,527.665,527.665,719.0273,576.6863
"MDG","Madagascar","TUN","Tunisia",0,1,0,0,1,0,0,0,7331.65,7331.65,7280.744,7273.686
"MWI","Malawi","TUN","Tunisia",0,0,0,0,0,0,0,0,6171.994,6171.994,6153.717,6145.953
"MLI","Mali","TUN","Tunisia",0,1,0,0,1,0,0,0,3245.104,3245.104,3080.984,3063.721
"MRT","Mauritania","TUN","Tunisia",0,1,0,0,1,0,0,0,3297.487,3297.487,3169.217,3157.109
"MUS","Mauritius","TUN","Tunisia",0,1,0,0,0,0,0,0,8053.869,8053.869,7990.128,7988.78
"MAR","Morocco","TUN","Tunisia",0,1,1,0,1,0,0,0,1576.486,1576.486,1589.36,1566.347
"MOZ","Mozambique","TUN","Tunisia",0,0,0,0,0,0,0,0,7372.071,7372.071,6861.788,6836.42
"NAM","Namibia","TUN","Tunisia",0,0,0,0,0,0,0,0,6650.568,6650.568,6486.735,6472.416
"NER","Niger","TUN","Tunisia",0,1,0,0,1,0,0,0,2716.694,2716.694,2500.999,2478.699
"NGA","Nigeria","TUN","Tunisia",0,0,0,0,0,0,0,0,3450.513,3093.103,3148.67,3115.877
"RWA","Rwanda","TUN","Tunisia",0,1,0,0,0,0,0,0,4778.185,4778.185,4689.238,4685.826
"STP","Sao Tome and Principe","TUN","Tunisia",0,0,0,0,0,0,0,0,4093.188,4093.188,3977.36,3972.793
"SEN","Senegal","TUN","Tunisia",0,1,0,0,1,0,0,0,3688.582,3688.582,3603.102,3600.098
"SYC","Seychelles","TUN","Tunisia",0,1,0,0,0,0,0,0,6580.215,6580.215,6523.231,6522
"SLE","Sierra Leone","TUN","Tunisia",0,0,0,0,0,0,0,0,3946.382,3946.382,3841.624,3838.396
"SOM","Somalia","TUN","Tunisia",0,1,0,0,0,0,0,0,5288.154,5288.154,5059.48,5042.268
"ZAF","South Africa","TUN","Tunisia",0,0,0,0,0,0,0,0,7922.629,7214.399,7446.594,7432.091
"SDN","Sudan","TUN","Tunisia",0,1,1,0,0,0,0,0,3235.268,3235.268,3230.241,3216.832
"SWZ","Swaziland","TUN","Tunisia",0,0,0,0,0,0,0,0,7363.962,7363.962,7289.221,7286.779
"TZA","Tanzania","TUN","Tunisia",0,0,0,0,0,0,0,0,5728.188,5473.928,5444.823,5426.104
"TGO","Togo","TUN","Tunisia",0,1,0,0,1,0,0,0,3530.264,3530.264,3329.2,3317.531
"TUN","Tunisia","TUN","Tunisia",0,0,0,0,0,0,0,0,152.3892,152.3892,157.3956,42.3864
"UGA","Uganda","TUN","Tunisia",0,0,0,0,0,0,0,0,4669.814,4669.814,4544.462,4539.026
"ZMB","Zambia","TUN","Tunisia",0,0,0,0,0,0,0,0,6121.553,6121.553,5896.312,5888.737
"ZWE","ZImbabwe","TUN","Tunisia",0,0,0,0,0,0,0,0,6465.893,6465.893,6430.9,6427.09
"DZA","Algeria","UGA","Uganda",0,0,0,0,0,0,0,0,5076.526,5076.526,4951.477,4943.459
"AGO","Angola","UGA","Uganda",0,0,0,0,0,0,0,0,2373.897,2373.897,2384.524,2367.616
"BEN","Benin","UGA","Uganda",0,0,0,0,0,0,0,0,3406.452,3379.49,3439.068,3435.135
"BWA","Botswana","UGA","Uganda",0,1,1,0,1,0,0,0,2882.737,2882.737,2767.248,2750.94
"BFA","Burkina Faso","UGA","Uganda",0,0,0,0,0,0,0,0,4009.75,4009.75,4031.344,4025.27
"BDI","Burundi","UGA","Uganda",0,0,0,0,0,0,0,0,549.2128,549.2128,555.0759,526.8893
"CMR","Cameroon","UGA","Uganda",0,1,1,0,0,0,0,0,2375.223,2375.223,2427.725,2417.012
"CPV","Cape Verde","UGA","Uganda",0,0,0,0,0,0,0,0,6374.175,6374.175,6420.394,6417.592
"CAF","Central African Republic","UGA","Uganda",0,0,0,0,0,0,0,0,1616.931,1616.931,1631.685,1602.718
"TCD","Chad","UGA","Uganda",0,0,0,0,0,0,0,0,2347.747,2347.747,2153.329,2132.697
"COM","Comoros","UGA","Uganda",0,0,0,0,0,0,0,0,1782.844,1782.844,1878.158,1870.925
"COG","Congo Republic","UGA","Uganda",0,0,0,0,0,0,0,0,1995.224,1995.224,2109.668,2088.939
"CIV","Cote d'ivoire","UGA","Uganda",0,0,0,0,0,0,0,0,4104.768,4264.898,4165.198,4159.249
"DJI","Djibouti","UGA","Uganda",0,0,0,0,0,0,0,0,1713.481,1713.481,1693.347,1686.702
"EGY","Egypt","UGA","Uganda",0,0,1,0,0,0,0,0,3310.454,3310.454,3274.489,3263.609
"GNQ","Equatorial Guinea","UGA","Uganda",0,0,0,0,0,0,0,0,2672.162,2672.162,2572.718,2565.185
"ERI","Eritrea","UGA","Uganda",0,1,1,0,1,0,0,0,1807.427,1807.427,1780.306,1773.385
"ETH","Ethiopia","UGA","Uganda",0,1,0,0,0,0,0,0,1192.018,1192.018,1208.987,1177.51
"GAB","Gabon","UGA","Uganda",0,0,0,0,0,0,0,0,2578.386,2578.386,2502.14,2488.746
"GMB","Gambia","UGA","Uganda",0,1,1,0,1,0,0,0,5618.19,5618.19,5558.438,5555.588
"GHA","Ghana","UGA","Uganda",0,1,1,0,1,0,0,0,3694.008,3694.008,3734.873,3730.071
"GIN","Guinea","UGA","Uganda",0,0,0,0,0,0,0,0,5445.486,5445.486,5101.449,5092.996
"GNB","Guinea-Bissau","UGA","Uganda",0,0,0,0,0,0,0,0,5479.053,5479.053,5435.881,5433.819
"KEN","Kenya","UGA","Uganda",1,1,1,0,1,0,0,1,506.0586,506.0586,583.764,479.0743
"LSO","Lesotho","UGA","Uganda",0,1,1,0,1,0,0,0,3344.248,3344.248,3386.711,3382.76
"LBR","Liberia","UGA","Uganda",0,1,1,0,0,0,0,0,4860.096,4860.096,4790.302,4785.963
"LBY","Libya","UGA","Uganda",0,0,0,0,0,0,0,0,4143.364,4143.364,3918.708,3904.545
"MDG","Madagascar","UGA","Uganda",0,0,0,0,0,0,0,0,2687.701,2687.701,2767.097,2752.136
"MWI","Malawi","UGA","Uganda",0,1,1,0,1,0,0,0,1597.372,1597.372,1698.138,1671.115
"MLI","Mali","UGA","Uganda",0,0,0,0,0,0,0,0,4681.424,4681.424,4582.643,4571.015
"MRT","Mauritania","UGA","Uganda",0,0,0,0,0,0,0,0,5663.852,5663.852,5522.032,5509.175
"MUS","Mauritius","UGA","Uganda",0,1,1,0,1,0,0,0,3546.463,3546.463,3593.586,3590.853
"MAR","Morocco","UGA","Uganda",0,0,0,0,0,0,0,0,5560.586,5560.586,5489.558,5486.06
"MOZ","Mozambique","UGA","Uganda",0,0,0,0,0,0,0,0,2927.169,2927.169,2456.775,2353.931
"NAM","Namibia","UGA","Uganda",0,1,1,0,0,0,0,0,3051.572,3051.572,3027.632,2995.729
"NER","Niger","UGA","Uganda",0,0,0,0,0,0,0,0,3668.401,3668.401,3374.583,3346.93
"NGA","Nigeria","UGA","Uganda",0,1,1,0,1,0,0,0,3304.193,2982.902,3094.014,3075.469
"RWA","Rwanda","UGA","Uganda",1,1,1,0,0,0,0,0,376.9301,376.9301,421.9583,370.1984
"STP","Sao Tome and Principe","UGA","Uganda",0,0,0,0,0,0,0,0,2878.945,2878.945,2868.195,2864.488
"SEN","Senegal","UGA","Uganda",0,0,0,0,0,0,0,0,5728.237,5728.237,5643.912,5640.702
"SYC","Seychelles","UGA","Uganda",0,1,1,0,1,0,0,0,2603.635,2603.635,2631.802,2628.023
"SLE","Sierra Leone","UGA","Uganda",0,1,1,0,1,0,0,0,5165.069,5165.069,5068.645,5064.693
